0	2815	512	59	2583	437
256	2815	512	310	2579	437
512	2815	512	557	2580	436
768	2815	512	800	2581	436
1024	2815	512	1041	2581	436
1280	2815	512	1282	2581	436
1536	2815	512	1527	2581	435
1792	2815	512	1767	2582	434
2048	2815	512	2005	2582	435
2303	2815	512	2270	2583	434
2559	2815	512	2505	2582	433
2815	2815	512	2739	2582	433
3071	2815	512	2980	2582	432
3327	2815	512	3216	2583	432
3583	2815	512	3454	2584	431
3839	2815	512	3696	2583	429
4095	2815	512	3933	2582	426
0	3071	512	64	2814	437
256	3071	512	314	2811	435
512	3071	512	561	2811	435
768	3071	512	803	2811	435
1024	3071	512	1044	2812	434
1280	3071	512	1286	2812	434
1536	3071	512	1530	2813	434
1792	3071	512	1770	2813	433
2048	3071	512	2010	2813	432
2303	3071	512	2274	2814	433
2559	3071	512	2508	2813	432
2815	3071	512	2744	2812	432
3071	3071	512	2983	2813	431
3327	3071	512	3220	2814	430
3583	3071	512	3459	2815	430
3839	3071	512	3701	2815	429
4095	3071	512	3938	2814	425
0	3327	512	67	3044	436
256	3327	512	317	3040	434
512	3327	512	564	3040	434
768	3327	512	806	3040	433
1024	3327	512	1046	3039	433
1280	3327	512	1287	3039	432
1536	3327	512	1532	3040	433
1792	3327	512	1773	3040	432
2048	3327	512	2012	3042	431
2303	3327	512	2278	3043	432
2559	3327	512	2513	3043	431
2815	3327	512	2748	3042	430
3071	3327	512	2987	3042	430
3327	3327	512	3224	3042	429
3583	3327	512	3462	3043	429
3839	3327	512	3704	3043	427
4095	3327	512	3943	3042	424
0	3583	512	71	3267	434
256	3583	512	322	3263	432
512	3583	512	569	3263	432
768	3583	512	812	3264	431
1024	3583	512	1051	3263	431
1280	3583	512	1293	3264	430
1536	3583	512	1538	3263	430
1792	3583	512	1778	3264	430
2048	3583	512	2017	3264	430
2303	3583	512	2284	3264	429
2559	3583	512	2517	3264	429
2815	3583	512	2753	3264	429
3071	3583	512	2992	3264	429
3327	3583	512	3228	3264	428
3583	3583	512	3466	3264	426
3839	3583	512	3710	3265	426
4095	3583	512	3947	3265	423
0	3839	512	75	3498	433
256	3839	512	324	3494	430
512	3839	512	571	3494	431
768	3839	512	813	3494	430
1024	3839	512	1052	3494	429
1280	3839	512	1295	3494	429
1536	3839	512	1540	3494	429
1792	3839	512	1780	3494	429
2048	3839	512	2020	3494	428
2303	3839	512	2287	3494	428
2559	3839	512	2520	3494	428
2815	3839	512	2756	3494	427
3071	3839	512	2996	3494	426
3327	3839	512	3231	3494	426
3583	3839	512	3470	3494	425
3839	3839	512	3713	3495	424
4095	3839	512	3950	3494	421
0	4095	512	77	3731	431
256	4095	512	327	3726	429
512	4095	512	573	3726	429
768	4095	512	814	3726	428
1024	4095	512	1054	3726	427
1280	4095	512	1297	3726	428
1536	4095	512	1542	3726	427
1792	4095	512	1783	3726	426
2048	4095	512	2022	3726	427
2303	4095	512	2289	3727	426
2559	4095	512	2523	3727	426
2815	4095	512	2759	3727	426
3071	4095	512	2999	3727	425
3327	4095	512	3235	3727	424
3583	4095	512	3473	3726	423
3839	4095	512	3715	3726	421
4095	4095	512	3954	3725	419
0	0	768	32	0	670
256	0	768	279	0	668
512	0	768	528	0	668
768	0	768	770	0	667
1024	0	768	1010	0	668
1280	0	768	1251	0	666
1536	0	768	1495	0	666
1792	0	768	1736	0	666
2048	0	768	1975	0	666
2303	0	768	2236	0	665
2559	0	768	2476	0	665
2815	0	768	2710	0	665
3071	0	768	2951	1	663
3327	0	768	3187	1	663
3583	0	768	3424	1	661
3839	0	768	3667	1	658
4095	0	768	3906	1	655
0	256	768	35	239	669
256	256	768	284	239	667
512	256	768	532	240	668
768	256	768	774	240	667
1024	256	768	1016	240	666
1280	256	768	1257	240	666
1536	256	768	1499	240	665
1792	256	768	1740	240	664
2048	256	768	1976	240	664
2303	256	768	2237	240	663
2559	256	768	2478	240	663
2815	256	768	2711	240	662
3071	256	768	2951	240	662
3327	256	768	3188	240	661
3583	256	768	3424	240	660
3839	256	768	3668	240	657
4095	256	768	3906	239	655
0	512	768	39	486	667
256	512	768	289	486	666
512	512	768	536	486	665
768	512	768	780	487	666
1024	512	768	1020	487	665
1280	512	768	1262	487	666
1536	512	768	1505	487	665
1792	512	768	1745	487	663
2048	512	768	1982	487	663
2303	512	768	2243	486	661
2559	512	768	2482	487	661
2815	512	768	2716	487	661
3071	512	768	2956	487	659
3327	512	768	3193	487	660
3583	512	768	3430	487	658
3839	512	768	3672	486	656
4095	512	768	3910	485	654
0	768	768	43	722	665
256	768	768	293	723	665
512	768	768	541	724	665
768	768	768	783	724	665
1024	768	768	1023	724	664
1280	768	768	1266	724	664
1536	768	768	1507	723	663
1792	768	768	1748	724	662
2048	768	768	1987	724	661
2303	768	768	2248	724	661
2559	768	768	2486	724	660
2815	768	768	2721	724	660
3071	768	768	2960	724	659
3327	768	768	3198	724	658
3583	768	768	3434	723	658
3839	768	768	3676	723	656
4095	768	768	3915	721	653
0	1024	768	46	953	664
256	1024	768	297	953	664
512	1024	768	545	954	664
768	1024	768	786	954	663
1024	1024	768	1028	954	663
